speed_rpm,omega_e_rad_s,target_torque_nm,vmax_v,imax_a,id_zero_id_a,id_zero_iq_a,id_zero_torque_nm,id_zero_current_a,id_zero_voltage_v,id_zero_voltage_margin_v,id_zero_current_margin_a,id_zero_copper_loss_w,id_zero_feasible,min_current_target_id_a,min_current_target_iq_a,min_current_target_torque_nm,min_current_target_current_a,min_current_target_voltage_v,min_current_target_voltage_margin_v,min_current_target_current_margin_a,min_current_target_copper_loss_w,min_current_target_feasible,max_feasible_torque_id_a,max_feasible_torque_iq_a,max_feasible_torque_torque_nm,max_feasible_torque_current_a,max_feasible_torque_voltage_v,max_feasible_torque_voltage_margin_v,max_feasible_torque_current_margin_a,max_feasible_torque_copper_loss_w,max_feasible_torque_feasible
2500.0,1047.1975511965977,100.0,207.8460969082653,260.0,,,,,,,,,False,-122.0,198.0,100.12464000000001,232.568269546815,100.35147354562181,107.4946233626435,27.431730453184997,2839.6200000000003,True,-132.0,224.0,116.49792,260.0,110.82686691557439,97.01922999269092,0.0,3548.9999999999995,True
2750.0,1151.9173063162573,100.0,207.8460969082653,260.0,,,,,,,,,False,-122.0,198.0,100.12464000000001,232.568269546815,109.71205074750053,98.13404616076478,27.431730453184997,2839.6200000000003,True,-132.0,224.0,116.49792,260.0,121.19400643373136,86.65209047453395,0.0,3548.9999999999995,True
3000.0,1256.6370614359173,100.0,207.8460969082653,260.0,,,,,,,,,False,-122.0,198.0,100.12464000000001,232.568269546815,119.07421240426896,88.77188450399635,27.431730453184997,2839.6200000000003,True,-132.0,224.0,116.49792,260.0,131.56333013930026,76.28276676896505,0.0,3548.9999999999995,True
3250.0,1361.356816555577,100.0,207.8460969082653,260.0,,,,,,,,,False,-122.0,198.0,100.12464000000001,232.568269546815,128.4376120309082,79.4084848773571,27.431730453184997,2839.6200000000003,True,-132.0,224.0,116.49792,260.0,141.9343593213849,65.9117375868804,0.0,3548.9999999999995,True
3500.0,1466.0765716752367,100.0,207.8460969082653,260.0,,,,,,,,,False,-122.0,198.0,100.12464000000001,232.568269546815,137.80199727412352,70.04409963414179,27.431730453184997,2839.6200000000003,True,-132.0,224.0,116.49792,260.0,152.30674558714654,55.53935132111877,0.0,3548.9999999999995,True
3750.0,1570.7963267948967,100.0,207.8460969082653,260.0,,,,,,,,,False,-122.0,198.0,100.12464000000001,232.568269546815,147.16717998692278,60.678916921342534,27.431730453184997,2839.6200000000003,True,-132.0,224.0,116.49792,260.0,162.6802293564583,45.165867551807,0.0,3548.9999999999995,True
4000.0,1675.5160819145563,100.0,207.8460969082653,260.0,,,,,,,,,False,-122.0,198.0,100.12464000000001,232.568269546815,156.53301703442443,51.31307987384088,27.431730453184997,2839.6200000000003,True,-132.0,224.0,116.49792,260.0,173.05461326511428,34.791483643151025,0.0,3548.9999999999995,True
4250.0,1780.235837034216,100.0,207.8460969082653,260.0,,,,,,,,,False,-122.0,198.0,100.12464000000001,232.568269546815,165.8993975954277,41.94669931283761,27.431730453184997,2839.6200000000003,True,-132.0,224.0,116.49792,260.0,183.42974458345884,24.416352324806468,0.0,3548.9999999999995,True
4500.0,1884.955592153876,100.0,207.8460969082653,260.0,,,,,,,,,False,-122.0,198.0,100.12464000000001,232.568269546815,175.2662345324465,32.579862375818806,27.431730453184997,2839.6200000000003,True,-132.0,224.0,116.49792,260.0,193.80550327664577,14.040593631619544,0.0,3548.9999999999995,True
4750.0,1989.6753472735356,100.0,207.8460969082653,260.0,,,,,,,,,False,-122.0,198.0,100.12464000000001,232.568269546815,184.63345838679825,23.212638521467056,27.431730453184997,2839.6200000000003,True,-132.0,224.0,116.49792,260.0,204.181793702135,3.664303206130313,0.0,3548.9999999999995,True
